SETOR;TRABALHO;PECA;TEMPO
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;SE0043;0.675
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CE0002;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XE0159;0.643
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;BP0179;0.584
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CE0040;0.6
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CL0001;1.8
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CM0003;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CM0004;0.82
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CP0090;0.199
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;DP0087;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;TE0156;0.255
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;TE0187;1.033
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;TE0200;0.586
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XE0208;0.901
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XL0001;0.901
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XL0003;2.7
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XM0000;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;BE0177;0.599
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;BP0178;0.584
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CE0041;0.675
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CE0160;0.52
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CM0000;1.8
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CM0002;0.679
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;BE0176;0.599
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;BM0001;1.39
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CE0042;0.612
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CE0161;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CM0001;0.52
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CM0005;1.434
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CP0089;0.29
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;DE0159;0.444
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;DM1051;0.8
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;ML0001;0.871
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;TE0155;0.589
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;TP0088;0.781
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XE0158;1.2
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XL0002;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XM0001;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;XM0002;0.813
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;EM0007;0.5
GALVÂNICA;12 - CLASSIFICAR PEÇA RECUPERAÇÃO;CM0010;0.5
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);EM0007;1.1
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XE0159;0.353
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);BM0003;0.251
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CM0009;1.1
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0002;0.473
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);SE0047;0.253
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0033;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0030;0.127
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0031;0.127
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0032;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);SE0046;0.298
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);BE0176;0.213
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);BM0001;0.235
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);BP0179;0.192
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CM0001;0.347
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CP0090;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);TE0155;0.127
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);TP0088;0.172
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XE0158;0.353
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XM0000;0.353
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XM0005;0.139
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);SE0043;0.271
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);BP0178;0.199
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0041;0.298
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0160;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CL0001;0.292
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CM0005;0.347
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);DM1051;0.128
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);ML0001;0.228
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);TE0200;0.22
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XL0001;0.32
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XL0003;0.32
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0042;0.271
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0161;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CM0002;0.145
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CM0003;0.15
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CM0004;0.145
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);DE0159;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);DP0087;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);TE0187;0.334
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XL0002;0.32
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);BE0177;0.204
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CE0040;0.253
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CM0000;0.473
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);CP0089;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);TE0156;0.121
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XE0208;0.353
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XM0001;0.353
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);XM0002;0.473
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);SE0044;0.271
GALVÂNICA;13 - CARREGAR GANHEIRAS (RECROMAGEM);SE0045;0.271
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CM0009;1.1
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XE0159;0.567
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);EM0007;1.1
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);SE0046;0.611
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);SE0047;0.517
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0033;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0032;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0030;0.107
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0031;0.107
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);SE0045;0.633
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);SE0043;0.633
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);BE0176;0.38
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);BM0001;0.315
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);BP0178;0.15
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0161;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CM0003;0.284
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CP0089;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CP0090;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);DP0087;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);ML0001;0.199
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);TE0155;0.107
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);TE0200;0.089
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);TP0088;0.266
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XE0208;0.567
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XL0002;0.464
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XL0003;0.464
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XM0000;0.567
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XM0001;0.567
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0002;0.399
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);BE0177;0.15
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);BP0179;0.156
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0160;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CL0001;0.486
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CM0002;0.223
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CM0005;0.228
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);DE0159;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);TE0156;0.09
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XE0158;0.567
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XM0002;0.399
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);SE0044;0.633
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0040;0.517
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0042;0.633
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CM0000;0.399
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CM0001;0.228
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CM0004;0.223
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);DM1051;0.084
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);TE0187;0.359
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XL0001;0.464
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);XM0005;0.292
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);CE0041;0.611
GALVÂNICA;14 - CARREGAR MÁQUINA (RECROMAGEM);BM0003;0.236
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;DM1051;0.5
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;CM0005;0.2
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;CE0160;0.266
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;CP0089;0.33
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;TE0155;0.148
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;DP0087;0.159
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;DE0159;0.155
GALVÂNICA;15 - CLASSIFICAR PEÇA DECAPADA BOA;TE0156;0.318
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;CM0000;0.5
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;CM0005;0.5
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;XM0002;0.5
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;CE0030;0.5
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;CE0031;0.2
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;CE0032;0.2
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;CE0160;0.157
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;CP0089;0.202
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;DE0159;0.125
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;TE0156;0.324
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;DP0087;0.149
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;TE0155;0.144
GALVÂNICA;16 - CLASSIFICAR PEÇA DECAPADA REFUGO;XE0159;0.02
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004C0CRB;4.667
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004C7CRB;2.26
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004C8CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CACRB;3.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003R0CR3;1.25
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A0609C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A0620C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A1509C0C;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A1512C00;2
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A1520C0C;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A1609C0C;4.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A1620C0C;4.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A2209C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A2220C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3220C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3720C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3K09C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A3L09C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A4B20C0C;3.699
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A6C09C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A7809C0C;7.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A7820C0C;7.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A8009C0C;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A8012C00;1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A8020C0C;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A8109C0C;4.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A8120C0C;1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A8409C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;A5A8909C0C;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000C0CRB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000C1CRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000C2CRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000C7CRB;1.338
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000C8CRB;2.195
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CACRB;3.372
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CCCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CDCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CECR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CKCRB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CLCRB;1.503
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CMCRB;1.102
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000CNCRB;1.25
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000COCRB;1.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000G1CR3;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I2CR0;4.18
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I3CRB;1.346
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I4CRB;1.329
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I5CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I6CR0;4.924
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I7CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I8CRB;1.5
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000I9CR3;4.392
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000IBCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5000R0CRB;1.027
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B500110CR3;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001C0CRB;6.3
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001C1CRB;7.772
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001C4CRB;1.1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001C7CRB;3.8
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001C8CRB;3.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CACRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CBCRB;1.344
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CCCB0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CDCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CECR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CKCR3;2.625
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CLCRB;1.382
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CMCRB;1.52
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CNCRB;1.134
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001COCRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001CQCR3;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001G1CR3;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I2CRB;3.372
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I3CRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I4CRB;3.256
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I5CRB;1.1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I6CRB;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I7CRB;1.1
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I8CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001I9CR3;3.502
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5001IBCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002C0CRB;5.25
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002C4CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002C8CRB;1.694
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CACRB;1.694
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CBCRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CCCP0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CDCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CECR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CKCR3;2.9
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CLCRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CMCRB;1.102
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CNCRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002COCRB;1.98
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002CQCR3;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I2CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I3CRB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I4CRB;4.249
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I5CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I6CRB;4.667
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I7CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I8CRB;1.98
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002I9CR3;4.719
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002IBCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5002R0CRB;1.027
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003C0CRB;4.392
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003C4CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003C7CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003C8CRB;1.167
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CACRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CBCRB;4.667
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CCBC0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CECR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CKCR3;3.517
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CLCRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CMCRB;1.52
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CNCRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CQCR3;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003I2CRB;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003I3CRB;4.424
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003I4CRB;1.52
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003I6CRB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003I9CR3;2.561
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003IBCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5003CDCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CNCRB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CQCR3;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004I2CRB;1.694
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004I3CRB;4.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004I4CRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004I6CRB;5.25
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004I9CR3;2.579
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004IBCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CBCRB;1.568
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CCPC0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CDCR0;1.4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CKCR3;4.124
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CLCRB;7
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004CMCRB;4.667
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5004R0CR3;1.705
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5005C0CRB;2.399
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007CQ003;0.273
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007I2CRB;2.051
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007I3CRB;4.392
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007I4CRB;4.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007I6CR0;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5007I9CRB;7.777
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008C0CRB;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008C7CRB;1.385
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008C8CRB;4
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008CACR0;4.21
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008CKCR3;4.704
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008CLCRB;4.912
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008CMCRB;2.9
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008CNCR0;8.755
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008CNCRB;6.667
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008I2CR0;1.342
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008I3CRB;4.392
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5008I4CRB;6.9
MONTAGEM;04 - MONTAR PEÇA BOA-V001;B5005CQCR3;0.273
